timestamp,steering_angle,steering_angle_velocity,Speed,Acceleration,drive_jerk
1379700000000,0.0,1.0,25.0,1.0,1.0
1379705000000,0.0,1.0,25.0,1.0,1.0
1379710000000,0.0,1.0,25.0,1.0,1.0
1379731000000,0.0,1.0,25.0,1.0,1.0
1379735000000,0.0,1.0,25.0,1.0,1.0
1379742000000,0.0,1.0,25.0,1.0,1.0
1379747000000,0.0,1.0,25.0,1.0,1.0
1379752000000,0.0,1.0,25.0,1.0,1.0
1379756000000,0.0,1.0,25.0,1.0,1.0
1379766000000,0.0,1.0,25.0,1.0,1.0
1379772000000,0.0,1.0,25.0,1.0,1.0
1379779000000,0.0,1.0,25.0,1.0,1.0
1379785000000,0.0,1.0,25.0,1.0,1.0
1379794000000,0.0,1.0,25.0,1.0,1.0
1379803000000,0.0,1.0,25.0,1.0,1.0
1379813000000,0.0,1.0,25.0,1.0,1.0
1379828000000,0.0,1.0,25.0,1.0,1.0
1379831000000,0.0,1.0,25.0,1.0,1.0
1379837000000,0.0,1.0,25.0,1.0,1.0
1379844000000,0.0,1.0,25.0,1.0,1.0
1379849000000,0.0,1.0,25.0,1.0,1.0
1379850000000,0.0,1.0,25.0,1.0,1.0
1379854000000,0.0,1.0,25.0,1.0,1.0
1379856000000,0.0,1.0,25.0,1.0,1.0
1379862000000,0.0,1.0,25.0,1.0,1.0
1379866000000,0.0,1.0,25.0,1.0,1.0
1379872000000,0.0,1.0,25.0,1.0,1.0
1379879000000,0.0,1.0,25.0,1.0,1.0
1379886000000,0.0,1.0,25.0,1.0,1.0
1379894000000,0.0,1.0,25.0,1.0,1.0
1379903000000,0.0,1.0,25.0,1.0,1.0
1379909000000,0.0,1.0,25.0,1.0,1.0
1379918000000,0.0,1.0,25.0,1.0,1.0
1379923000000,0.0,1.0,25.0,1.0,1.0
1379929000000,0.0,1.0,25.0,1.0,1.0
1379937000000,0.0,1.0,25.0,1.0,1.0
1379939000000,0.0,1.0,25.0,1.0,1.0
1379946000000,0.0,1.0,25.0,1.0,1.0
1379952000000,0.0,1.0,25.0,1.0,1.0
1379957000000,0.0,1.0,25.0,1.0,1.0
1379965000000,0.0,1.0,25.0,1.0,1.0
1379971000000,0.0,1.0,25.0,1.0,1.0
1379974000000,0.0,1.0,25.0,1.0,1.0
1379979000000,0.0,1.0,25.0,1.0,1.0
1379987000000,0.0,1.0,25.0,1.0,1.0
1379990000000,0.0,1.0,25.0,1.0,1.0
1379996000000,0.0,1.0,25.0,1.0,1.0
1380002000000,0.0,1.0,25.0,1.0,1.0
1380005000000,0.0,1.0,25.0,1.0,1.0
1380009000000,0.0,1.0,25.0,1.0,1.0
1380014000000,0.0,1.0,25.0,1.0,1.0
1380014000000,0.0,1.0,25.0,1.0,1.0
1380020000000,0.0,1.0,25.0,1.0,1.0
1380022000000,0.0,1.0,25.0,1.0,1.0
1380024000000,0.0,1.0,25.0,1.0,1.0
1380026000000,0.0,1.0,25.0,1.0,1.0
1380029000000,0.0,1.0,25.0,1.0,1.0
1380034000000,0.0,1.0,25.0,1.0,1.0
1380038000000,0.0,1.0,25.0,1.0,1.0
1380045000000,0.0,1.0,25.0,1.0,1.0
1380050000000,0.0,1.0,25.0,1.0,1.0
1380062000000,0.0,1.0,25.0,1.0,1.0
1380068000000,0.0,1.0,25.0,1.0,1.0
1380072000000,0.0,1.0,25.0,1.0,1.0
1380074000000,0.0,1.0,25.0,1.0,1.0
1380080000000,0.0,1.0,25.0,1.0,1.0
1380083000000,0.0,1.0,25.0,1.0,1.0
1380088000000,0.0,1.0,25.0,1.0,1.0
1380091000000,0.0,1.0,25.0,1.0,1.0
1380094000000,0.0,1.0,25.0,1.0,1.0
1380101000000,0.0,1.0,25.0,1.0,1.0
1380111000000,0.0,1.0,25.0,1.0,1.0
1380115000000,0.0,1.0,25.0,1.0,1.0
1380122000000,0.0,1.0,25.0,1.0,1.0
1380122000000,0.0,1.0,25.0,1.0,1.0
1380125000000,0.0,1.0,25.0,1.0,1.0
1380131000000,0.0,1.0,25.0,1.0,1.0
1380132000000,0.0,1.0,25.0,1.0,1.0
1380134000000,0.0,1.0,25.0,1.0,1.0
1380141000000,0.0,1.0,25.0,1.0,1.0
1380144000000,0.0,1.0,25.0,1.0,1.0
1380151000000,0.0,1.0,25.0,1.0,1.0
1380155000000,0.0,1.0,25.0,1.0,1.0
1380157000000,0.0,1.0,25.0,1.0,1.0
1380163000000,0.0,1.0,25.0,1.0,1.0
1380168000000,0.0,1.0,25.0,1.0,1.0
1380168000000,0.0,1.0,25.0,1.0,1.0
1380177000000,0.0,1.0,25.0,1.0,1.0
1380181000000,0.0,1.0,25.0,1.0,1.0
1380185000000,0.0,1.0,25.0,1.0,1.0
1380192000000,0.0,1.0,25.0,1.0,1.0
1380197000000,0.0,1.0,25.0,1.0,1.0
1380206000000,0.0,1.0,25.0,1.0,1.0
1380217000000,0.0,1.0,25.0,1.0,1.0
1380220000000,0.0,1.0,25.0,1.0,1.0
1380223000000,0.0,1.0,25.0,1.0,1.0
1380226000000,0.0,1.0,25.0,1.0,1.0
1380233000000,0.0,1.0,25.0,1.0,1.0
1380239000000,0.0,1.0,25.0,1.0,1.0
1380240000000,0.0,1.0,25.0,1.0,1.0
1380245000000,0.0,1.0,25.0,1.0,1.0
1380252000000,0.0,1.0,25.0,1.0,1.0
1380255000000,0.0,1.0,25.0,1.0,1.0
1380259000000,0.0,1.0,25.0,1.0,1.0
1380264000000,0.0,1.0,25.0,1.0,1.0
1380266000000,0.0,1.0,25.0,1.0,1.0
1380268000000,0.0,1.0,25.0,1.0,1.0
1380271000000,0.0,1.0,25.0,1.0,1.0
1380274000000,0.0,1.0,25.0,1.0,1.0
1380280000000,0.0,1.0,25.0,1.0,1.0
1380286000000,0.0,1.0,25.0,1.0,1.0
1380288000000,0.0,1.0,25.0,1.0,1.0
1380294000000,0.0,1.0,25.0,1.0,1.0
1380302000000,0.0,1.0,25.0,1.0,1.0
1380307000000,0.0,1.0,25.0,1.0,1.0
1380310000000,0.0,1.0,25.0,1.0,1.0
1380320000000,0.0,1.0,25.0,1.0,1.0
1380323000000,0.0,1.0,25.0,1.0,1.0
1380349000000,0.0,1.0,25.0,1.0,1.0
1380351000000,0.0,1.0,25.0,1.0,1.0
1380357000000,0.0,1.0,25.0,1.0,1.0
1380366000000,0.0,1.0,25.0,1.0,1.0
1380372000000,0.0,1.0,25.0,1.0,1.0
1380376000000,0.0,1.0,25.0,1.0,1.0
1380383000000,0.0,1.0,25.0,1.0,1.0
1380386000000,0.0,1.0,25.0,1.0,1.0
1380396000000,0.0,1.0,25.0,1.0,1.0
1380402000000,0.0,1.0,25.0,1.0,1.0
1380408000000,0.0,1.0,25.0,1.0,1.0
1380410000000,0.0,1.0,25.0,1.0,1.0
1380415000000,0.0,1.0,25.0,1.0,1.0
1380415000000,1.0,1.0,0.0,1.0,1.0
1380514000000,1.0,1.0,0.0,1.0,1.0
1380559000000,1.0,1.0,0.0,1.0,1.0
1380745000000,-1.0,1.0,0.0,1.0,1.0
1380796000000,-1.0,1.0,0.0,1.0,1.0
1380826000000,-1.0,1.0,0.0,1.0,1.0
1380976000000,0.0,1.0,25.0,1.0,1.0
1381052000000,0.0,1.0,25.0,1.0,1.0
1381131000000,0.0,1.0,25.0,1.0,1.0
1381211000000,0.0,1.0,25.0,1.0,1.0
1381214000000,0.0,1.0,25.0,1.0,1.0
1381216000000,0.0,1.0,25.0,1.0,1.0
1381222000000,0.0,1.0,25.0,1.0,1.0
1381225000000,0.0,1.0,25.0,1.0,1.0
1381232000000,0.0,1.0,25.0,1.0,1.0
1381238000000,0.0,1.0,25.0,1.0,1.0
1381242000000,0.0,1.0,25.0,1.0,1.0
1381247000000,0.0,1.0,25.0,1.0,1.0
1381252000000,0.0,1.0,25.0,1.0,1.0
1381255000000,0.0,1.0,25.0,1.0,1.0
1381260000000,0.0,1.0,25.0,1.0,1.0
1381263000000,0.0,1.0,25.0,1.0,1.0
1381265000000,0.0,1.0,25.0,1.0,1.0
1381269000000,0.0,1.0,25.0,1.0,1.0
1381274000000,0.0,1.0,25.0,1.0,1.0
1381280000000,0.0,1.0,25.0,1.0,1.0
1381288000000,0.0,1.0,25.0,1.0,1.0
1381290000000,0.0,1.0,25.0,1.0,1.0
1381295000000,0.0,1.0,25.0,1.0,1.0
1381299000000,0.0,1.0,25.0,1.0,1.0
1381301000000,0.0,1.0,25.0,1.0,1.0
1381309000000,0.0,1.0,25.0,1.0,1.0
1381311000000,0.0,1.0,25.0,1.0,1.0
1381318000000,0.0,1.0,25.0,1.0,1.0
1381322000000,0.0,1.0,25.0,1.0,1.0
1381326000000,0.0,1.0,25.0,1.0,1.0
1381330000000,0.0,1.0,25.0,1.0,1.0
1381337000000,0.0,1.0,25.0,1.0,1.0
1381344000000,0.0,1.0,25.0,1.0,1.0
1381356000000,0.0,1.0,25.0,1.0,1.0
1381359000000,0.0,1.0,25.0,1.0,1.0
1381361000000,0.0,1.0,25.0,1.0,1.0
1381372000000,0.0,1.0,25.0,1.0,1.0
1381377000000,0.0,1.0,25.0,1.0,1.0
1381380000000,0.0,1.0,25.0,1.0,1.0
1381383000000,0.0,1.0,25.0,1.0,1.0
1381389000000,0.0,1.0,25.0,1.0,1.0
1381396000000,0.0,1.0,25.0,1.0,1.0
1381401000000,0.0,1.0,25.0,1.0,1.0
1381408000000,0.0,1.0,25.0,1.0,1.0
1381413000000,0.0,1.0,25.0,1.0,1.0
1381416000000,0.0,1.0,25.0,1.0,1.0
1381420000000,0.0,1.0,25.0,1.0,1.0
1381425000000,0.0,1.0,25.0,1.0,1.0
1381430000000,0.0,1.0,25.0,1.0,1.0
1381432000000,0.0,1.0,25.0,1.0,1.0
1381436000000,0.0,1.0,25.0,1.0,1.0
1381443000000,0.0,1.0,25.0,1.0,1.0
1381450000000,0.0,1.0,25.0,1.0,1.0
1381453000000,0.0,1.0,25.0,1.0,1.0
1381458000000,0.0,1.0,25.0,1.0,1.0
1381466000000,0.0,1.0,25.0,1.0,1.0
1381472000000,0.0,1.0,25.0,1.0,1.0
1381477000000,0.0,1.0,25.0,1.0,1.0
1381482000000,0.0,1.0,25.0,1.0,1.0
1381484000000,0.0,1.0,25.0,1.0,1.0
1381495000000,0.0,1.0,25.0,1.0,1.0
1381502000000,0.0,1.0,25.0,1.0,1.0
1381510000000,0.0,1.0,25.0,1.0,1.0
1381514000000,0.0,1.0,25.0,1.0,1.0
1381519000000,0.0,1.0,25.0,1.0,1.0
1381523000000,0.0,1.0,25.0,1.0,1.0
1381526000000,0.0,1.0,25.0,1.0,1.0
1381533000000,0.0,1.0,25.0,1.0,1.0
1381538000000,0.0,1.0,25.0,1.0,1.0
1381543000000,0.0,1.0,25.0,1.0,1.0
1381548000000,0.0,1.0,25.0,1.0,1.0
1381555000000,0.0,1.0,25.0,1.0,1.0
1381559000000,0.0,1.0,25.0,1.0,1.0
1381564000000,0.0,1.0,25.0,1.0,1.0
1381568000000,0.0,1.0,25.0,1.0,1.0
1381578000000,0.0,1.0,25.0,1.0,1.0
1381581000000,0.0,1.0,25.0,1.0,1.0
1381589000000,0.0,1.0,25.0,1.0,1.0
1381596000000,0.0,1.0,25.0,1.0,1.0
1381600000000,0.0,1.0,25.0,1.0,1.0
1381604000000,0.0,1.0,25.0,1.0,1.0
1381608000000,0.0,1.0,25.0,1.0,1.0
1381612000000,0.0,1.0,25.0,1.0,1.0
1381623000000,0.0,1.0,25.0,1.0,1.0
1381630000000,0.0,1.0,25.0,1.0,1.0
1381632000000,0.0,1.0,25.0,1.0,1.0
1381637000000,0.0,1.0,25.0,1.0,1.0
1381641000000,0.0,1.0,25.0,1.0,1.0
1381646000000,0.0,1.0,25.0,1.0,1.0
1381651000000,0.0,1.0,25.0,1.0,1.0
1381655000000,0.0,1.0,25.0,1.0,1.0
1381662000000,0.0,1.0,25.0,1.0,1.0
1381666000000,0.0,1.0,25.0,1.0,1.0
1381671000000,0.0,1.0,25.0,1.0,1.0
1381676000000,0.0,1.0,25.0,1.0,1.0
1381680000000,0.0,1.0,25.0,1.0,1.0
1381680000000,0.0,1.0,25.0,1.0,1.0
1381693000000,0.0,1.0,25.0,1.0,1.0
1381697000000,0.0,1.0,25.0,1.0,1.0
1381703000000,0.0,1.0,25.0,1.0,1.0
1381709000000,0.0,1.0,25.0,1.0,1.0
1381711000000,0.0,1.0,25.0,1.0,1.0
1381721000000,0.0,1.0,25.0,1.0,1.0
1381728000000,0.0,1.0,25.0,1.0,1.0
1381739000000,0.0,1.0,25.0,1.0,1.0
1381746000000,0.0,1.0,25.0,1.0,1.0
1381750000000,0.0,1.0,25.0,1.0,1.0
1381755000000,0.0,1.0,25.0,1.0,1.0
1381760000000,0.0,1.0,25.0,1.0,1.0
1381764000000,0.0,1.0,25.0,1.0,1.0
1381768000000,0.0,1.0,25.0,1.0,1.0
1381774000000,0.0,1.0,25.0,1.0,1.0
1381776000000,0.0,1.0,25.0,1.0,1.0
1381780000000,0.0,1.0,25.0,1.0,1.0
1381789000000,0.0,1.0,25.0,1.0,1.0
1381795000000,0.0,1.0,25.0,1.0,1.0
1381798000000,0.0,1.0,25.0,1.0,1.0
1381802000000,0.0,1.0,25.0,1.0,1.0
1381803000000,1.0,1.0,0.0,1.0,1.0
1381897000000,1.0,1.0,0.0,1.0,1.0
1382088000000,-1.0,1.0,0.0,1.0,1.0
1382133000000,-1.0,1.0,0.0,1.0,1.0
1382169000000,-1.0,1.0,0.0,1.0,1.0
1382205000000,-1.0,1.0,0.0,1.0,1.0
1382227000000,0.0,1.0,25.0,1.0,1.0
1382319000000,0.0,1.0,25.0,1.0,1.0
1382383000000,0.0,1.0,25.0,1.0,1.0
1382392000000,0.0,1.0,25.0,1.0,1.0
1382394000000,0.0,1.0,25.0,1.0,1.0
1382398000000,0.0,1.0,25.0,1.0,1.0
1382401000000,0.0,1.0,25.0,1.0,1.0
1382406000000,0.0,1.0,25.0,1.0,1.0
1382410000000,0.0,1.0,25.0,1.0,1.0
1382419000000,0.0,1.0,25.0,1.0,1.0
1382429000000,0.0,1.0,25.0,1.0,1.0
1382437000000,0.0,1.0,25.0,1.0,1.0
1382443000000,0.0,1.0,25.0,1.0,1.0
1382451000000,0.0,1.0,25.0,1.0,1.0
1382456000000,0.0,1.0,25.0,1.0,1.0
1382460000000,0.0,1.0,25.0,1.0,1.0
1382462000000,0.0,1.0,25.0,1.0,1.0
1382465000000,0.0,1.0,25.0,1.0,1.0
1382468000000,0.0,1.0,25.0,1.0,1.0
1382472000000,0.0,1.0,25.0,1.0,1.0
1382476000000,0.0,1.0,25.0,1.0,1.0
1382482000000,0.0,1.0,25.0,1.0,1.0
1382488000000,0.0,1.0,25.0,1.0,1.0
1382493000000,0.0,1.0,25.0,1.0,1.0
1382497000000,0.0,1.0,25.0,1.0,1.0
1382504000000,0.0,1.0,25.0,1.0,1.0
1382507000000,0.0,1.0,25.0,1.0,1.0
1382509000000,0.0,1.0,25.0,1.0,1.0
1382513000000,0.0,1.0,25.0,1.0,1.0
1382517000000,0.0,1.0,25.0,1.0,1.0
1382521000000,0.0,1.0,25.0,1.0,1.0
1382526000000,0.0,1.0,25.0,1.0,1.0
1382535000000,0.0,1.0,25.0,1.0,1.0
1382538000000,0.0,1.0,25.0,1.0,1.0
1382542000000,0.0,1.0,25.0,1.0,1.0
1382546000000,0.0,1.0,25.0,1.0,1.0
1382551000000,0.0,1.0,25.0,1.0,1.0
1382554000000,0.0,1.0,25.0,1.0,1.0
1382560000000,0.0,1.0,25.0,1.0,1.0
1382563000000,0.0,1.0,25.0,1.0,1.0
1382567000000,0.0,1.0,25.0,1.0,1.0
1382569000000,0.0,1.0,25.0,1.0,1.0
1382574000000,0.0,1.0,25.0,1.0,1.0
1382576000000,0.0,1.0,25.0,1.0,1.0
1382579000000,0.0,1.0,25.0,1.0,1.0
1382583000000,0.0,1.0,25.0,1.0,1.0
1382587000000,0.0,1.0,25.0,1.0,1.0
1382592000000,0.0,1.0,25.0,1.0,1.0
1382594000000,0.0,1.0,25.0,1.0,1.0
1382600000000,0.0,1.0,25.0,1.0,1.0
1382603000000,0.0,1.0,25.0,1.0,1.0
1382605000000,0.0,1.0,25.0,1.0,1.0
1382611000000,0.0,1.0,25.0,1.0,1.0
1382615000000,0.0,1.0,25.0,1.0,1.0
1382623000000,0.0,1.0,25.0,1.0,1.0
1382632000000,0.0,1.0,25.0,1.0,1.0
1382642000000,0.0,1.0,25.0,1.0,1.0
1382643000000,0.0,1.0,25.0,1.0,1.0
1382647000000,0.0,1.0,25.0,1.0,1.0
1382651000000,0.0,1.0,25.0,1.0,1.0
1382655000000,0.0,1.0,25.0,1.0,1.0
1382656000000,0.0,1.0,25.0,1.0,1.0
1382663000000,0.0,1.0,25.0,1.0,1.0
1382666000000,0.0,1.0,25.0,1.0,1.0
1382672000000,0.0,1.0,25.0,1.0,1.0
1382678000000,0.0,1.0,25.0,1.0,1.0
1382682000000,0.0,1.0,25.0,1.0,1.0
1382688000000,0.0,1.0,25.0,1.0,1.0
1382692000000,0.0,1.0,25.0,1.0,1.0
1382696000000,0.0,1.0,25.0,1.0,1.0
1382705000000,0.0,1.0,25.0,1.0,1.0
1382710000000,1.0,1.0,0.0,1.0,1.0
1382771000000,1.0,1.0,0.0,1.0,1.0
1382811000000,1.0,1.0,0.0,1.0,1.0
1382884000000,-1.0,1.0,0.0,1.0,1.0
1382924000000,-1.0,1.0,0.0,1.0,1.0
1382945000000,0.0,1.0,25.0,1.0,1.0
1382952000000,-1.0,1.0,0.0,1.0,1.0
1382973000000,-1.0,1.0,0.0,1.0,1.0
1383001000000,-1.0,1.0,0.0,1.0,1.0
1383079000000,-1.0,1.0,0.0,1.0,1.0
1383130000000,0.0,1.0,25.0,1.0,1.0
1383222000000,0.0,1.0,25.0,1.0,1.0
1383302000000,0.0,1.0,25.0,1.0,1.0
1383307000000,0.0,1.0,25.0,1.0,1.0
1383312000000,0.0,1.0,25.0,1.0,1.0
1383320000000,0.0,1.0,25.0,1.0,1.0
1383326000000,0.0,1.0,25.0,1.0,1.0
1383330000000,0.0,1.0,25.0,1.0,1.0
1383337000000,0.0,1.0,25.0,1.0,1.0
1383341000000,0.0,1.0,25.0,1.0,1.0
1383347000000,0.0,1.0,25.0,1.0,1.0
1383355000000,0.0,1.0,25.0,1.0,1.0
1383359000000,0.0,1.0,25.0,1.0,1.0
1383373000000,0.0,1.0,25.0,1.0,1.0
1383375000000,0.0,1.0,25.0,1.0,1.0
1383381000000,0.0,1.0,25.0,1.0,1.0
1383391000000,0.0,1.0,25.0,1.0,1.0
1383399000000,0.0,1.0,25.0,1.0,1.0
1383405000000,0.0,1.0,25.0,1.0,1.0
1383416000000,0.0,1.0,25.0,1.0,1.0
1383427000000,0.0,1.0,25.0,1.0,1.0
1383437000000,0.0,1.0,25.0,1.0,1.0
1383442000000,0.0,1.0,25.0,1.0,1.0
1383447000000,0.0,1.0,25.0,1.0,1.0
1383457000000,0.0,1.0,25.0,1.0,1.0
1383460000000,0.0,1.0,25.0,1.0,1.0
1383462000000,0.0,1.0,25.0,1.0,1.0
1383467000000,0.0,1.0,25.0,1.0,1.0
1383471000000,0.0,1.0,25.0,1.0,1.0
1383473000000,0.0,1.0,25.0,1.0,1.0
1383476000000,0.0,1.0,25.0,1.0,1.0
1383480000000,0.0,1.0,25.0,1.0,1.0
1383484000000,0.0,1.0,25.0,1.0,1.0
1383488000000,0.0,1.0,25.0,1.0,1.0
1383489000000,0.0,1.0,25.0,1.0,1.0
1383492000000,0.0,1.0,25.0,1.0,1.0
1383494000000,0.0,1.0,25.0,1.0,1.0
1383497000000,0.0,1.0,25.0,1.0,1.0
1383500000000,0.0,1.0,25.0,1.0,1.0
1383503000000,0.0,1.0,25.0,1.0,1.0
1383505000000,0.0,1.0,25.0,1.0,1.0
1383511000000,0.0,1.0,25.0,1.0,1.0
1383513000000,0.0,1.0,25.0,1.0,1.0
1383516000000,0.0,1.0,25.0,1.0,1.0
1383518000000,0.0,1.0,25.0,1.0,1.0
1383522000000,0.0,1.0,25.0,1.0,1.0
1383523000000,0.0,1.0,25.0,1.0,1.0
1383528000000,0.0,1.0,25.0,1.0,1.0
1383529000000,0.0,1.0,25.0,1.0,1.0
1383531000000,0.0,1.0,25.0,1.0,1.0
1383539000000,0.0,1.0,25.0,1.0,1.0
1383546000000,0.0,1.0,25.0,1.0,1.0
1383548000000,0.0,1.0,25.0,1.0,1.0
1383553000000,0.0,1.0,25.0,1.0,1.0
1383558000000,0.0,1.0,25.0,1.0,1.0
1383565000000,0.0,1.0,25.0,1.0,1.0
1383566000000,0.0,1.0,25.0,1.0,1.0
1383575000000,0.0,1.0,25.0,1.0,1.0
1383575000000,0.0,1.0,25.0,1.0,1.0
1383585000000,0.0,1.0,25.0,1.0,1.0
1383586000000,0.0,1.0,25.0,1.0,1.0
1383586000000,0.0,1.0,25.0,1.0,1.0
1383586000000,0.0,1.0,25.0,1.0,1.0
1383596000000,0.0,1.0,25.0,1.0,1.0
1383607000000,0.0,1.0,25.0,1.0,1.0
1383610000000,0.0,1.0,25.0,1.0,1.0
1383616000000,0.0,1.0,25.0,1.0,1.0
1383625000000,0.0,1.0,25.0,1.0,1.0
1383629000000,0.0,1.0,25.0,1.0,1.0
1383631000000,0.0,1.0,25.0,1.0,1.0
1383636000000,0.0,1.0,25.0,1.0,1.0
1383644000000,0.0,1.0,25.0,1.0,1.0
1383651000000,0.0,1.0,25.0,1.0,1.0
1383656000000,0.0,1.0,25.0,1.0,1.0
1383659000000,0.0,1.0,25.0,1.0,1.0
1383662000000,0.0,1.0,25.0,1.0,1.0
1383666000000,0.0,1.0,25.0,1.0,1.0
1383673000000,0.0,1.0,25.0,1.0,1.0
1383675000000,0.0,1.0,25.0,1.0,1.0
1383677000000,0.0,1.0,25.0,1.0,1.0
1383679000000,0.0,1.0,25.0,1.0,1.0
1383681000000,0.0,1.0,25.0,1.0,1.0
1383684000000,0.0,1.0,25.0,1.0,1.0
1383689000000,0.0,1.0,25.0,1.0,1.0
1383693000000,0.0,1.0,25.0,1.0,1.0
1383695000000,0.0,1.0,25.0,1.0,1.0
1383700000000,0.0,1.0,25.0,1.0,1.0
1383704000000,0.0,1.0,25.0,1.0,1.0
1383709000000,0.0,1.0,25.0,1.0,1.0
1383712000000,0.0,1.0,25.0,1.0,1.0
1383717000000,0.0,1.0,25.0,1.0,1.0
1383719000000,0.0,1.0,25.0,1.0,1.0
1383724000000,0.0,1.0,25.0,1.0,1.0
1383729000000,0.0,1.0,25.0,1.0,1.0
1383733000000,0.0,1.0,25.0,1.0,1.0
1383737000000,0.0,1.0,25.0,1.0,1.0
1383744000000,0.0,1.0,25.0,1.0,1.0
1383746000000,0.0,1.0,25.0,1.0,1.0
1383748000000,0.0,1.0,25.0,1.0,1.0
1383750000000,0.0,1.0,25.0,1.0,1.0
1383753000000,0.0,1.0,25.0,1.0,1.0
1383754000000,0.0,1.0,25.0,1.0,1.0
1383756000000,0.0,1.0,25.0,1.0,1.0
1383764000000,0.0,1.0,25.0,1.0,1.0
1383767000000,0.0,1.0,25.0,1.0,1.0
1383770000000,0.0,1.0,25.0,1.0,1.0
1383777000000,0.0,1.0,25.0,1.0,1.0
1383784000000,0.0,1.0,25.0,1.0,1.0
1383791000000,0.0,1.0,25.0,1.0,1.0
1383795000000,0.0,1.0,25.0,1.0,1.0
1383800000000,0.0,1.0,25.0,1.0,1.0
1383804000000,0.0,1.0,25.0,1.0,1.0
1383806000000,0.0,1.0,25.0,1.0,1.0
1383810000000,0.0,1.0,25.0,1.0,1.0
1383814000000,0.0,1.0,25.0,1.0,1.0
1383819000000,0.0,1.0,25.0,1.0,1.0
1383824000000,0.0,1.0,25.0,1.0,1.0
1383827000000,0.0,1.0,25.0,1.0,1.0
1383831000000,0.0,1.0,25.0,1.0,1.0
1383836000000,0.0,1.0,25.0,1.0,1.0
1383840000000,0.0,1.0,25.0,1.0,1.0
1383847000000,0.0,1.0,25.0,1.0,1.0
1383850000000,0.0,1.0,25.0,1.0,1.0
1383856000000,0.0,1.0,25.0,1.0,1.0
1383858000000,0.0,1.0,25.0,1.0,1.0
1383862000000,0.0,1.0,25.0,1.0,1.0
1383866000000,0.0,1.0,25.0,1.0,1.0
1383869000000,0.0,1.0,25.0,1.0,1.0
1383871000000,0.0,1.0,25.0,1.0,1.0
1383876000000,0.0,1.0,25.0,1.0,1.0
1383879000000,0.0,1.0,25.0,1.0,1.0
1383883000000,0.0,1.0,25.0,1.0,1.0
1383886000000,0.0,1.0,25.0,1.0,1.0
1383889000000,0.0,1.0,25.0,1.0,1.0
1383890000000,0.0,1.0,25.0,1.0,1.0
1383896000000,0.0,1.0,25.0,1.0,1.0
1383900000000,0.0,1.0,25.0,1.0,1.0
1383904000000,0.0,1.0,25.0,1.0,1.0
1383909000000,0.0,1.0,25.0,1.0,1.0
1383915000000,0.0,1.0,25.0,1.0,1.0
1383920000000,0.0,1.0,25.0,1.0,1.0
1383925000000,0.0,1.0,25.0,1.0,1.0
1383927000000,0.0,1.0,25.0,1.0,1.0
1383931000000,0.0,1.0,25.0,1.0,1.0
1383935000000,0.0,1.0,25.0,1.0,1.0
1383940000000,0.0,1.0,25.0,1.0,1.0
1383942000000,0.0,1.0,25.0,1.0,1.0
1383944000000,0.0,1.0,25.0,1.0,1.0
1383949000000,0.0,1.0,25.0,1.0,1.0
1383954000000,0.0,1.0,25.0,1.0,1.0
1383958000000,0.0,1.0,25.0,1.0,1.0
