timestamp,width,height,filename,github_filepath,steering_angle,steering_angle_velocity,Speed,Acceleration,drive_jerk
1382517000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/706.png,content/steering_dataset/images/706.png,0.0,1.0,25.0,1.0,1.0
1382560000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/712.png,content/steering_dataset/images/712.png,0.0,1.0,25.0,1.0,1.0
1382642000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/722.png,content/steering_dataset/images/722.png,0.0,1.0,25.0,1.0,1.0
1382643000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/723.png,content/steering_dataset/images/723.png,0.0,1.0,25.0,1.0,1.0
1382705000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/728.png,content/steering_dataset/images/728.png,0.0,1.0,25.0,1.0,1.0
1383320000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/792.png,content/steering_dataset/images/792.png,0.0,1.0,25.0,1.0,1.0
1383373000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/795.png,content/steering_dataset/images/795.png,0.0,1.0,25.0,1.0,1.0
1383460000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/801.png,content/steering_dataset/images/801.png,0.0,1.0,25.0,1.0,1.0
1383480000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/805.png,content/steering_dataset/images/805.png,0.0,1.0,25.0,1.0,1.0
1383500000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/809.png,content/steering_dataset/images/809.png,0.0,1.0,25.0,1.0,1.0
1383505000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/810.png,content/steering_dataset/images/810.png,0.0,1.0,25.0,1.0,1.0
1383513000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/811.png,content/steering_dataset/images/811.png,0.0,1.0,25.0,1.0,1.0
1383518000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/812.png,content/steering_dataset/images/812.png,0.0,1.0,25.0,1.0,1.0
1383531000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/814.png,content/steering_dataset/images/814.png,0.0,1.0,25.0,1.0,1.0
1383565000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/817.png,content/steering_dataset/images/817.png,0.0,1.0,25.0,1.0,1.0
1383575000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/818.png,content/steering_dataset/images/818.png,0.0,1.0,25.0,1.0,1.0
1383575000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/818.png,content/steering_dataset/images/818.png,0.0,1.0,25.0,1.0,1.0
1383585000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/819.png,content/steering_dataset/images/819.png,0.0,1.0,25.0,1.0,1.0
1383662000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/828.png,content/steering_dataset/images/828.png,0.0,1.0,25.0,1.0,1.0
1383712000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/836.png,content/steering_dataset/images/836.png,0.0,1.0,25.0,1.0,1.0
1383719000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/837.png,content/steering_dataset/images/837.png,0.0,1.0,25.0,1.0,1.0
1383737000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/838.png,content/steering_dataset/images/838.png,0.0,1.0,25.0,1.0,1.0
1383744000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/840.png,content/steering_dataset/images/840.png,0.0,1.0,25.0,1.0,1.0
1383806000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/849.png,content/steering_dataset/images/849.png,0.0,1.0,25.0,1.0,1.0
1383824000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/851.png,content/steering_dataset/images/851.png,0.0,1.0,25.0,1.0,1.0
1383871000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/857.png,content/steering_dataset/images/857.png,0.0,1.0,25.0,1.0,1.0
1383896000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/861.png,content/steering_dataset/images/861.png,0.0,1.0,25.0,1.0,1.0
1383940000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/867.png,content/steering_dataset/images/867.png,0.0,1.0,25.0,1.0,1.0
1383972000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/871.png,content/steering_dataset/images/871.png,0.0,1.0,25.0,1.0,1.0
1384059000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/879.png,content/steering_dataset/images/879.png,0.0,1.0,25.0,1.0,1.0
1384144000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/893.png,content/steering_dataset/images/893.png,0.0,1.0,25.0,1.0,1.0
1384203000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/903.png,content/steering_dataset/images/903.png,0.0,1.0,25.0,1.0,1.0
1384258000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/909.png,content/steering_dataset/images/909.png,0.0,1.0,25.0,1.0,1.0
1384272000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/912.png,content/steering_dataset/images/912.png,0.0,1.0,25.0,1.0,1.0
1384338000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/920.png,content/steering_dataset/images/920.png,0.0,1.0,25.0,1.0,1.0
1384421000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/930.png,content/steering_dataset/images/930.png,0.0,1.0,25.0,1.0,1.0
1384458000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/933.png,content/steering_dataset/images/933.png,0.0,1.0,25.0,1.0,1.0
1384473000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/935.png,content/steering_dataset/images/935.png,0.0,1.0,25.0,1.0,1.0
1384533000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/943.png,content/steering_dataset/images/943.png,0.0,1.0,25.0,1.0,1.0
1384551000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/947.png,content/steering_dataset/images/947.png,0.0,1.0,25.0,1.0,1.0
1384560000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/948.png,content/steering_dataset/images/948.png,0.0,1.0,25.0,1.0,1.0
1384562000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/949.png,content/steering_dataset/images/949.png,0.0,1.0,25.0,1.0,1.0
1384569000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/950.png,content/steering_dataset/images/950.png,0.0,1.0,25.0,1.0,1.0
1384645000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/956.png,content/steering_dataset/images/956.png,0.0,1.0,25.0,1.0,1.0
1384654000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/958.png,content/steering_dataset/images/958.png,0.0,1.0,25.0,1.0,1.0
1384665000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/959.png,content/steering_dataset/images/959.png,0.0,1.0,25.0,1.0,1.0
1384672000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/960.png,content/steering_dataset/images/960.png,0.0,1.0,25.0,1.0,1.0
1384678000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/961.png,content/steering_dataset/images/961.png,0.0,1.0,25.0,1.0,1.0
1384758000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/970.png,content/steering_dataset/images/970.png,0.0,1.0,25.0,1.0,1.0
1384864000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/979.png,content/steering_dataset/images/979.png,0.0,1.0,25.0,1.0,1.0
1384868000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/980.png,content/steering_dataset/images/980.png,0.0,1.0,25.0,1.0,1.0
1384916000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/986.png,content/steering_dataset/images/986.png,0.0,1.0,25.0,1.0,1.0
1385997000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1093.png,content/steering_dataset/images/1093.png,0.0,1.0,25.0,1.0,1.0
1386029000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1097.png,content/steering_dataset/images/1097.png,0.0,1.0,25.0,1.0,1.0
1387134000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1215.png,content/steering_dataset/images/1215.png,0.0,1.0,25.0,1.0,1.0
1387526000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1254.png,content/steering_dataset/images/1254.png,0.0,1.0,25.0,1.0,1.0
1387587000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1263.png,content/steering_dataset/images/1263.png,0.0,1.0,25.0,1.0,1.0
1387702000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1272.png,content/steering_dataset/images/1272.png,0.0,1.0,25.0,1.0,1.0
1387723000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1274.png,content/steering_dataset/images/1274.png,0.0,1.0,25.0,1.0,1.0
1387771000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1278.png,content/steering_dataset/images/1278.png,0.0,1.0,25.0,1.0,1.0
1387840000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1285.png,content/steering_dataset/images/1285.png,0.0,1.0,25.0,1.0,1.0
1387877000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1289.png,content/steering_dataset/images/1289.png,0.0,1.0,25.0,1.0,1.0
1387882000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1290.png,content/steering_dataset/images/1290.png,0.0,1.0,25.0,1.0,1.0
1387921000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1294.png,content/steering_dataset/images/1294.png,0.0,1.0,25.0,1.0,1.0
1387944000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1296.png,content/steering_dataset/images/1296.png,0.0,1.0,25.0,1.0,1.0
1387983000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1299.png,content/steering_dataset/images/1299.png,0.0,1.0,25.0,1.0,1.0
1388076000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1308.png,content/steering_dataset/images/1308.png,0.0,1.0,25.0,1.0,1.0
1388092000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1310.png,content/steering_dataset/images/1310.png,0.0,1.0,25.0,1.0,1.0
1388145000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1316.png,content/steering_dataset/images/1316.png,0.0,1.0,25.0,1.0,1.0
1388163000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1318.png,content/steering_dataset/images/1318.png,0.0,1.0,25.0,1.0,1.0
1388335000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1337.png,content/steering_dataset/images/1337.png,0.0,1.0,25.0,1.0,1.0
1388352000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1340.png,content/steering_dataset/images/1340.png,0.0,1.0,25.0,1.0,1.0
1388622000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1375.png,content/steering_dataset/images/1375.png,0.0,1.0,25.0,1.0,1.0
1388829000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1399.png,content/steering_dataset/images/1399.png,0.0,1.0,25.0,1.0,1.0
1390614000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1586.png,content/steering_dataset/images/1586.png,0.0,1.0,25.0,1.0,1.0
1390694000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1594.png,content/steering_dataset/images/1594.png,0.0,1.0,25.0,1.0,1.0
1390700000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1595.png,content/steering_dataset/images/1595.png,0.0,1.0,25.0,1.0,1.0
1391156000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1641.png,content/steering_dataset/images/1641.png,0.0,1.0,25.0,1.0,1.0
1392062000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1733.png,content/steering_dataset/images/1733.png,0.0,1.0,25.0,1.0,1.0
1392069000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1734.png,content/steering_dataset/images/1734.png,0.0,1.0,25.0,1.0,1.0
1392071000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1735.png,content/steering_dataset/images/1735.png,0.0,1.0,25.0,1.0,1.0
1392098000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1738.png,content/steering_dataset/images/1738.png,0.0,1.0,25.0,1.0,1.0
1392136000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1741.png,content/steering_dataset/images/1741.png,0.0,1.0,25.0,1.0,1.0
1392175000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1743.png,content/steering_dataset/images/1743.png,0.0,1.0,25.0,1.0,1.0
1392178000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1744.png,content/steering_dataset/images/1744.png,0.0,1.0,25.0,1.0,1.0
1392191000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1746.png,content/steering_dataset/images/1746.png,0.0,1.0,25.0,1.0,1.0
1392566000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1782.png,content/steering_dataset/images/1782.png,0.0,1.0,25.0,1.0,1.0
1392604000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1788.png,content/steering_dataset/images/1788.png,0.0,1.0,25.0,1.0,1.0
1392644000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1792.png,content/steering_dataset/images/1792.png,0.0,1.0,25.0,1.0,1.0
1392644000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1792.png,content/steering_dataset/images/1792.png,0.0,1.0,25.0,1.0,1.0
1392743000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1805.png,content/steering_dataset/images/1805.png,0.0,1.0,25.0,1.0,1.0
1392764000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1807.png,content/steering_dataset/images/1807.png,0.0,1.0,25.0,1.0,1.0
1392778000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1808.png,content/steering_dataset/images/1808.png,0.0,1.0,25.0,1.0,1.0
1392912000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1819.png,content/steering_dataset/images/1819.png,0.0,1.0,25.0,1.0,1.0
1392958000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1825.png,content/steering_dataset/images/1825.png,0.0,1.0,25.0,1.0,1.0
1393020000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1835.png,content/steering_dataset/images/1835.png,0.0,1.0,25.0,1.0,1.0
1394331000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1963.png,content/steering_dataset/images/1963.png,0.0,1.0,25.0,1.0,1.0
1394368000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1968.png,content/steering_dataset/images/1968.png,0.0,1.0,25.0,1.0,1.0
1394485000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1981.png,content/steering_dataset/images/1981.png,0.0,1.0,25.0,1.0,1.0
1394622000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/1998.png,content/steering_dataset/images/1998.png,0.0,1.0,25.0,1.0,1.0
1394902000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2024.png,content/steering_dataset/images/2024.png,0.0,1.0,25.0,1.0,1.0
1394960000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2032.png,content/steering_dataset/images/2032.png,0.0,1.0,25.0,1.0,1.0
1395127000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2053.png,content/steering_dataset/images/2053.png,0.0,1.0,25.0,1.0,1.0
1396066000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2158.png,content/steering_dataset/images/2158.png,1.0,1.0,0.0,1.0,1.0
1396223000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2174.png,content/steering_dataset/images/2174.png,1.0,1.0,0.0,1.0,1.0
1396678000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2213.png,content/steering_dataset/images/2213.png,1.0,1.0,0.0,1.0,1.0
1396830000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2229.png,content/steering_dataset/images/2229.png,1.0,1.0,0.0,1.0,1.0
1397401000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2278.png,content/steering_dataset/images/2278.png,0.0,1.0,25.0,1.0,1.0
1397426000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2280.png,content/steering_dataset/images/2280.png,0.0,1.0,25.0,1.0,1.0
1397509000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2289.png,content/steering_dataset/images/2289.png,0.0,1.0,25.0,1.0,1.0
1397832000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2317.png,content/steering_dataset/images/2317.png,1.0,1.0,0.0,1.0,1.0
1398141000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2341.png,content/steering_dataset/images/2341.png,-1.0,1.0,0.0,1.0,1.0
1399017000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2429.png,content/steering_dataset/images/2429.png,0.0,1.0,25.0,1.0,1.0
1399049000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2433.png,content/steering_dataset/images/2433.png,0.0,1.0,25.0,1.0,1.0
1399066000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2435.png,content/steering_dataset/images/2435.png,0.0,1.0,25.0,1.0,1.0
1399071000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2436.png,content/steering_dataset/images/2436.png,0.0,1.0,25.0,1.0,1.0
1399111000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2442.png,content/steering_dataset/images/2442.png,0.0,1.0,25.0,1.0,1.0
1399544000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2494.png,content/steering_dataset/images/2494.png,0.0,1.0,25.0,1.0,1.0
1399552000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2495.png,content/steering_dataset/images/2495.png,0.0,1.0,25.0,1.0,1.0
1399565000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2496.png,content/steering_dataset/images/2496.png,0.0,1.0,25.0,1.0,1.0
1399577000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2498.png,content/steering_dataset/images/2498.png,0.0,1.0,25.0,1.0,1.0
1399595000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2501.png,content/steering_dataset/images/2501.png,0.0,1.0,25.0,1.0,1.0
1399602000000,640,480,/home/haritha/catkin_ws/src/robot_control/images/bagfile_11/camera1_images/2502.png,content/steering_dataset/images/2502.png,0.0,1.0,25.0,1.0,1.0
